country_of_birth,country_of_destination,education_level,sex,number
OTH,LVA,ISCED 5/6/7/8,Male,681858.0
OTH,MEX,ISCED 5/6/7/8,Female,165492.0
OTH,MEX,ISCED 5/6/7/8,Male,223374.0
OTH,NOR,ISCED 5/6/7/8,Female,3437769.0
OTH,NOR,ISCED 5/6/7/8,Male,2854172.0
OTH,NZL,ISCED 5/6/7/8,Female,57318.0
OTH,NZL,ISCED 5/6/7/8,Male,43083.0
OTH,POL,ISCED 5/6/7/8,Female,26112.0
OTH,POL,ISCED 5/6/7/8,Male,26287.0
OTH,PRT,ISCED 5/6/7/8,Female,109565.0
OTH,PRT,ISCED 5/6/7/8,Male,80951.0
OTH,SVK,ISCED 5/6/7/8,Female,1491.0
OTH,SVK,ISCED 5/6/7/8,Male,2350.0
OTH,SVN,ISCED 5/6/7/8,Female,1159896.0
OTH,SVN,ISCED 5/6/7/8,Male,805452.0
OTH,SWE,ISCED 5/6/7/8,Female,140310.0
OTH,SWE,ISCED 5/6/7/8,Male,117630.0
OTH,TUR,ISCED 5/6/7/8,Female,41901.0
OTH,TUR,ISCED 5/6/7/8,Male,33769.0
OTH,USA,ISCED 5/6/7/8,Female,2424903.0
OTH,USA,ISCED 5/6/7/8,Male,2269167.0
PAK,AUS,ISCED 5/6/7/8,Female,88687.0
PAK,AUS,ISCED 5/6/7/8,Male,154594.0
PAK,BGR,ISCED 5/6/7/8,Female,56.0
PAK,BGR,ISCED 5/6/7/8,Male,114.0
PAK,CAN,ISCED 5/6/7/8,Female,308800.0
PAK,CAN,ISCED 5/6/7/8,Male,372585.0
PAK,CHE,ISCED 5/6/7/8,Female,2720.4889698028564
PAK,CHE,ISCED 5/6/7/8,Male,4106.734013557434
PAK,COL,ISCED 5/6/7/8,Female,15.0
PAK,COL,ISCED 5/6/7/8,Male,109.0
PAK,CZE,ISCED 5/6/7/8,Female,334.0
PAK,CZE,ISCED 5/6/7/8,Male,886.0
PAK,DNK,ISCED 5/6/7/8,Female,6055.0
PAK,DNK,ISCED 5/6/7/8,Male,9161.0
PAK,ESP,ISCED 5/6/7/8,Female,9975.0
PAK,ESP,ISCED 5/6/7/8,Male,24141.0
PAK,EST,ISCED 5/6/7/8,Female,372.0
PAK,EST,ISCED 5/6/7/8,Male,1272.0
PAK,FRA,ISCED 5/6/7/8,Female,8408.499666690826
PAK,FRA,ISCED 5/6/7/8,Male,15152.022225141525
PAK,GRC,ISCED 5/6/7/8,Female,624.0
PAK,GRC,ISCED 5/6/7/8,Male,6490.0
PAK,HUN,ISCED 5/6/7/8,Female,684.0
PAK,HUN,ISCED 5/6/7/8,Male,2050.0
PAK,ITA,ISCED 5/6/7/8,Female,14649.00004799664
PAK,ITA,ISCED 5/6/7/8,Male,50119.999987602234
PAK,LTU,ISCED 5/6/7/8,Male,56.0
PAK,LUX,ISCED 5/6/7/8,Female,479.0
PAK,LUX,ISCED 5/6/7/8,Male,771.0
PAK,LVA,ISCED 5/6/7/8,Female,40.0
PAK,LVA,ISCED 5/6/7/8,Male,363.0
PAK,NOR,ISCED 5/6/7/8,Female,9863.0
PAK,NOR,ISCED 5/6/7/8,Male,14431.0
PAK,NZL,ISCED 5/6/7/8,Female,3975.0
PAK,NZL,ISCED 5/6/7/8,Male,5862.0
PAK,POL,ISCED 5/6/7/8,Female,288.0
PAK,POL,ISCED 5/6/7/8,Male,1413.0
PAK,PRT,ISCED 5/6/7/8,Female,952.0
PAK,PRT,ISCED 5/6/7/8,Male,2249.0
PAK,SVK,ISCED 5/6/7/8,Male,40.0
PAK,SVN,ISCED 5/6/7/8,Female,26.0
PAK,SVN,ISCED 5/6/7/8,Male,94.0
PAK,SWE,ISCED 5/6/7/8,Female,12260.0
PAK,SWE,ISCED 5/6/7/8,Male,20295.0
PAK,TUR,ISCED 5/6/7/8,Female,863.0
PAK,TUR,ISCED 5/6/7/8,Male,2035.0
PAK,USA,ISCED 5/6/7/8,Female,466041.0
PAK,USA,ISCED 5/6/7/8,Male,621213.0
PER,AUS,ISCED 5/6/7/8,Female,18333.0
PER,AUS,ISCED 5/6/7/8,Male,12688.0
PER,BGR,ISCED 5/6/7/8,Female,48.0
PER,BGR,ISCED 5/6/7/8,Male,67.0
PER,CAN,ISCED 5/6/7/8,Female,54205.0
PER,CAN,ISCED 5/6/7/8,Male,40970.0
PER,CHE,ISCED 5/6/7/8,Female,10615.612024307251
PER,CHE,ISCED 5/6/7/8,Male,6403.227108001709
PER,COL,ISCED 5/6/7/8,Female,3767.0
PER,COL,ISCED 5/6/7/8,Male,6889.0
PER,CZE,ISCED 5/6/7/8,Female,254.0
PER,CZE,ISCED 5/6/7/8,Male,566.0
PER,DNK,ISCED 5/6/7/8,Female,1267.0
PER,DNK,ISCED 5/6/7/8,Male,627.0
PER,ESP,ISCED 5/6/7/8,Female,200606.0
PER,ESP,ISCED 5/6/7/8,Male,143667.0
PER,EST,ISCED 5/6/7/8,Female,52.0
PER,EST,ISCED 5/6/7/8,Male,118.0
PER,FRA,ISCED 5/6/7/8,Female,19502.478628635406
PER,FRA,ISCED 5/6/7/8,Male,12492.953799724579
PER,GRC,ISCED 5/6/7/8,Female,349.0
PER,GRC,ISCED 5/6/7/8,Male,130.0
PER,HUN,ISCED 5/6/7/8,Female,390.0
PER,HUN,ISCED 5/6/7/8,Male,388.0
PER,ITA,ISCED 5/6/7/8,Female,56492.999876230955
PER,ITA,ISCED 5/6/7/8,Male,28870.00008779764
PER,JPN,ISCED 5/6/7/8,Female,4115.0
PER,JPN,ISCED 5/6/7/8,Male,4197.0
PER,LTU,ISCED 5/6/7/8,Female,19.0
PER,LTU,ISCED 5/6/7/8,Male,4.0
PER,LUX,ISCED 5/6/7/8,Female,695.0
PER,LUX,ISCED 5/6/7/8,Male,638.0
PER,LVA,ISCED 5/6/7/8,Female,25.0
PER,LVA,ISCED 5/6/7/8,Male,19.0
PER,NOR,ISCED 5/6/7/8,Female,2524.0
PER,NOR,ISCED 5/6/7/8,Male,1263.0
PER,NZL,ISCED 5/6/7/8,Female,1071.0
PER,NZL,ISCED 5/6/7/8,Male,528.0
PER,POL,ISCED 5/6/7/8,Female,266.0
PER,POL,ISCED 5/6/7/8,Male,519.0
PER,PRT,ISCED 5/6/7/8,Female,891.0
PER,PRT,ISCED 5/6/7/8,Male,509.0
PER,SVK,ISCED 5/6/7/8,Female,59.0
PER,SVK,ISCED 5/6/7/8,Male,106.0
PER,SVN,ISCED 5/6/7/8,Female,56.0
PER,SVN,ISCED 5/6/7/8,Male,55.0
PER,SWE,ISCED 5/6/7/8,Female,9755.0
PER,SWE,ISCED 5/6/7/8,Male,6920.0
PER,USA,ISCED 5/6/7/8,Female,459084.0
PER,USA,ISCED 5/6/7/8,Male,389926.0
PHL,AUS,ISCED 5/6/7/8,Female,455979.0
PHL,AUS,ISCED 5/6/7/8,Male,262641.0
PHL,BGR,ISCED 5/6/7/8,Female,282.0
PHL,BGR,ISCED 5/6/7/8,Male,32.0
PHL,CAN,ISCED 5/6/7/8,Female,1371250.0
PHL,CAN,ISCED 5/6/7/8,Male,798165.0
PHL,CHE,ISCED 5/6/7/8,Female,16978.045839309692
PHL,CHE,ISCED 5/6/7/8,Male,3431.984045982361
PHL,COL,ISCED 5/6/7/8,Female,160.0
PHL,COL,ISCED 5/6/7/8,Male,157.0
PHL,CZE,ISCED 5/6/7/8,Female,2263.0
PHL,CZE,ISCED 5/6/7/8,Male,1706.0
PHL,DNK,ISCED 5/6/7/8,Female,13472.0
PHL,DNK,ISCED 5/6/7/8,Male,1821.0
PHL,ESP,ISCED 5/6/7/8,Female,37955.0
PHL,ESP,ISCED 5/6/7/8,Male,17252.0
PHL,EST,ISCED 5/6/7/8,Female,248.0
PHL,EST,ISCED 5/6/7/8,Male,115.0
PHL,FRA,ISCED 5/6/7/8,Female,23767.894509792328
PHL,FRA,ISCED 5/6/7/8,Male,7210.194587469101
PHL,GRC,ISCED 5/6/7/8,Female,6257.0
PHL,GRC,ISCED 5/6/7/8,Male,1875.0
PHL,HUN,ISCED 5/6/7/8,Female,1258.0
PHL,HUN,ISCED 5/6/7/8,Male,795.0
PHL,ITA,ISCED 5/6/7/8,Female,69420.00014680624
PHL,ITA,ISCED 5/6/7/8,Male,36320.00008201599
PHL,JPN,ISCED 5/6/7/8,Female,40359.0
PHL,JPN,ISCED 5/6/7/8,Male,16128.0
PHL,KOR,ISCED 5/6/7/8,Female,27827.0
PHL,KOR,ISCED 5/6/7/8,Male,24584.0
PHL,LTU,ISCED 5/6/7/8,Female,13.0
PHL,LTU,ISCED 5/6/7/8,Male,6.0
PHL,LUX,ISCED 5/6/7/8,Female,1825.0
PHL,LUX,ISCED 5/6/7/8,Male,649.0
PHL,LVA,ISCED 5/6/7/8,Female,25.0
PHL,LVA,ISCED 5/6/7/8,Male,9.0
PHL,NOR,ISCED 5/6/7/8,Female,38714.0
PHL,NOR,ISCED 5/6/7/8,Male,9480.0
PHL,NZL,ISCED 5/6/7/8,Female,66168.0
PHL,NZL,ISCED 5/6/7/8,Male,46290.0
PHL,POL,ISCED 5/6/7/8,Female,2325.0
PHL,POL,ISCED 5/6/7/8,Male,1627.0
PHL,PRT,ISCED 5/6/7/8,Female,1063.0
PHL,PRT,ISCED 5/6/7/8,Male,319.0
PHL,SVK,ISCED 5/6/7/8,Female,129.0
PHL,SVK,ISCED 5/6/7/8,Male,38.0
PHL,SVN,ISCED 5/6/7/8,Female,137.0
PHL,SVN,ISCED 5/6/7/8,Male,31.0
PHL,SWE,ISCED 5/6/7/8,Female,23105.0
PHL,SWE,ISCED 5/6/7/8,Male,3730.0
PHL,TUR,ISCED 5/6/7/8,Female,1132.0
PHL,TUR,ISCED 5/6/7/8,Male,143.0
PHL,USA,ISCED 5/6/7/8,Female,3450504.0
PHL,USA,ISCED 5/6/7/8,Male,2074518.0
POL,AUS,ISCED 5/6/7/8,Female,65441.0
POL,AUS,ISCED 5/6/7/8,Male,42770.0
POL,BGR,ISCED 5/6/7/8,Female,1626.0
POL,BGR,ISCED 5/6/7/8,Male,946.0
POL,CAN,ISCED 5/6/7/8,Female,205705.0
POL,CAN,ISCED 5/6/7/8,Male,150750.0
POL,CHE,ISCED 5/6/7/8,Female,57158.94533061981
POL,CHE,ISCED 5/6/7/8,Male,37190.097957611084
POL,COL,ISCED 5/6/7/8,Female,404.0
POL,COL,ISCED 5/6/7/8,Male,337.0
POL,CZE,ISCED 5/6/7/8,Female,9614.0
POL,CZE,ISCED 5/6/7/8,Male,7209.0
POL,DNK,ISCED 5/6/7/8,Female,29714.0
POL,DNK,ISCED 5/6/7/8,Male,20446.0
POL,ESP,ISCED 5/6/7/8,Female,55945.0
POL,ESP,ISCED 5/6/7/8,Male,26071.0
POL,EST,ISCED 5/6/7/8,Female,734.0
POL,EST,ISCED 5/6/7/8,Male,731.0
POL,FRA,ISCED 5/6/7/8,Female,116584.55042505264
POL,FRA,ISCED 5/6/7/8,Male,45473.50212740898
POL,GRC,ISCED 5/6/7/8,Female,9214.0
POL,GRC,ISCED 5/6/7/8,Male,3335.0
POL,HUN,ISCED 5/6/7/8,Female,6137.0
POL,HUN,ISCED 5/6/7/8,Male,2779.0
POL,ITA,ISCED 5/6/7/8,Female,63097.99978899956
POL,ITA,ISCED 5/6/7/8,Male,12005.000006914139
POL,LTU,ISCED 5/6/7/8,Female,911.0
POL,LTU,ISCED 5/6/7/8,Male,640.0
POL,LUX,ISCED 5/6/7/8,Female,8495.0
POL,LUX,ISCED 5/6/7/8,Male,5372.0
POL,LVA,ISCED 5/6/7/8,Female,893.0
POL,LVA,ISCED 5/6/7/8,Male,584.0
POL,NOR,ISCED 5/6/7/8,Female,63926.0
POL,NOR,ISCED 5/6/7/8,Male,44390.0
POL,NZL,ISCED 5/6/7/8,Female,2895.0
POL,NZL,ISCED 5/6/7/8,Male,1587.0
POL,POL,ISCED 5/6/7/8,Female,21835850.0
POL,POL,ISCED 5/6/7/8,Male,14546660.0
POL,PRT,ISCED 5/6/7/8,Female,4856.0
POL,PRT,ISCED 5/6/7/8,Male,1294.0
POL,SVK,ISCED 5/6/7/8,Female,2553.0
POL,SVK,ISCED 5/6/7/8,Male,2042.0
POL,SVN,ISCED 5/6/7/8,Female,692.0
POL,SVN,ISCED 5/6/7/8,Male,220.0
POL,SWE,ISCED 5/6/7/8,Female,82435.0
POL,SWE,ISCED 5/6/7/8,Male,44450.0
POL,TUR,ISCED 5/6/7/8,Female,604.0
POL,TUR,ISCED 5/6/7/8,Male,175.0
POL,USA,ISCED 5/6/7/8,Female,549364.0
POL,USA,ISCED 5/6/7/8,Male,364742.0
PRI,AUS,ISCED 5/6/7/8,Female,276.0
PRI,AUS,ISCED 5/6/7/8,Male,163.0
PRI,CAN,ISCED 5/6/7/8,Female,865.0
PRI,CAN,ISCED 5/6/7/8,Male,700.0
PRI,CHE,ISCED 5/6/7/8,Male,83.2959976196289
PRI,COL,ISCED 5/6/7/8,Female,366.0
PRI,COL,ISCED 5/6/7/8,Male,812.0
PRI,CZE,ISCED 5/6/7/8,Female,33.0
PRI,CZE,ISCED 5/6/7/8,Male,18.0
PRI,FRA,ISCED 5/6/7/8,Female,118.28766441345215
PRI,FRA,ISCED 5/6/7/8,Male,360.8556830883026
PRI,HUN,ISCED 5/6/7/8,Female,5.0
PRI,HUN,ISCED 5/6/7/8,Male,14.0
PRI,NOR,ISCED 5/6/7/8,Female,66.0
PRI,NOR,ISCED 5/6/7/8,Male,21.0
PRI,NZL,ISCED 5/6/7/8,Female,24.0
PRI,POL,ISCED 5/6/7/8,Female,5.0
PRI,POL,ISCED 5/6/7/8,Male,5.0
PRI,PRT,ISCED 5/6/7/8,Female,48.0
PRI,PRT,ISCED 5/6/7/8,Male,13.0
PRI,SVK,ISCED 5/6/7/8,Male,4.0
PRI,USA,ISCED 5/6/7/8,Female,1217432.0
PRI,USA,ISCED 5/6/7/8,Male,962844.0
PRT,AUS,ISCED 5/6/7/8,Female,9465.0
PRT,AUS,ISCED 5/6/7/8,Male,7791.0
PRT,BGR,ISCED 5/6/7/8,Female,150.0
PRT,BGR,ISCED 5/6/7/8,Male,226.0
PRT,CAN,ISCED 5/6/7/8,Female,56025.0
PRT,CAN,ISCED 5/6/7/8,Male,45270.0
PRT,CHE,ISCED 5/6/7/8,Female,50591.056186676025
PRT,CHE,ISCED 5/6/7/8,Male,47257.75451374054
PRT,COL,ISCED 5/6/7/8,Female,293.0
PRT,COL,ISCED 5/6/7/8,Male,700.0
PRT,CZE,ISCED 5/6/7/8,Female,604.0
PRT,CZE,ISCED 5/6/7/8,Male,1340.0
PRT,DNK,ISCED 5/6/7/8,Female,2785.0
PRT,DNK,ISCED 5/6/7/8,Male,3578.0
PRT,ESP,ISCED 5/6/7/8,Female,40492.0
PRT,ESP,ISCED 5/6/7/8,Male,44397.0
PRT,EST,ISCED 5/6/7/8,Female,144.0
PRT,EST,ISCED 5/6/7/8,Male,346.0
PRT,FRA,ISCED 5/6/7/8,Female,152765.12279081345
PRT,FRA,ISCED 5/6/7/8,Male,120916.17281150818
PRT,GRC,ISCED 5/6/7/8,Female,306.0
PRT,GRC,ISCED 5/6/7/8,Male,274.0
PRT,HUN,ISCED 5/6/7/8,Female,642.0
PRT,HUN,ISCED 5/6/7/8,Male,1101.0
PRT,ITA,ISCED 5/6/7/8,Female,2943.000016748905
PRT,ITA,ISCED 5/6/7/8,Male,1998.9999980926514
PRT,LTU,ISCED 5/6/7/8,Male,55.0
PRT,LUX,ISCED 5/6/7/8,Female,27361.0
PRT,LUX,ISCED 5/6/7/8,Male,30040.0
PRT,LVA,ISCED 5/6/7/8,Female,14.0
PRT,LVA,ISCED 5/6/7/8,Male,78.0
PRT,NOR,ISCED 5/6/7/8,Female,2915.0
PRT,NOR,ISCED 5/6/7/8,Male,2911.0
PRT,NZL,ISCED 5/6/7/8,Female,351.0
PRT,NZL,ISCED 5/6/7/8,Male,273.0
PRT,POL,ISCED 5/6/7/8,Female,431.0
PRT,POL,ISCED 5/6/7/8,Male,2883.0
PRT,PRT,ISCED 5/6/7/8,Female,4270669.0
PRT,PRT,ISCED 5/6/7/8,Male,2825489.0
PRT,SVK,ISCED 5/6/7/8,Female,41.0
PRT,SVK,ISCED 5/6/7/8,Male,122.0
PRT,SVN,ISCED 5/6/7/8,Female,84.0
PRT,SVN,ISCED 5/6/7/8,Male,55.0
PRT,SWE,ISCED 5/6/7/8,Female,3980.0
PRT,SWE,ISCED 5/6/7/8,Male,3905.0
PRT,TUR,ISCED 5/6/7/8,Female,33.0
PRT,TUR,ISCED 5/6/7/8,Male,67.0
PRT,USA,ISCED 5/6/7/8,Female,90064.0
PRT,USA,ISCED 5/6/7/8,Male,78275.0
ROU,AUS,ISCED 5/6/7/8,Female,19777.0
ROU,AUS,ISCED 5/6/7/8,Male,14417.0
ROU,BGR,ISCED 5/6/7/8,Female,1144.0
ROU,BGR,ISCED 5/6/7/8,Male,913.0
ROU,CAN,ISCED 5/6/7/8,Female,161640.0
ROU,CAN,ISCED 5/6/7/8,Male,135865.0
ROU,CHE,ISCED 5/6/7/8,Female,38551.90746498108
ROU,CHE,ISCED 5/6/7/8,Male,29156.220239639282
ROU,COL,ISCED 5/6/7/8,Female,196.0
ROU,COL,ISCED 5/6/7/8,Male,226.0
ROU,CZE,ISCED 5/6/7/8,Female,4519.0
ROU,CZE,ISCED 5/6/7/8,Male,3617.0
ROU,DNK,ISCED 5/6/7/8,Female,24201.0
ROU,DNK,ISCED 5/6/7/8,Male,26518.0
ROU,ESP,ISCED 5/6/7/8,Female,184242.0
ROU,ESP,ISCED 5/6/7/8,Male,119192.0
ROU,EST,ISCED 5/6/7/8,Female,202.0
ROU,EST,ISCED 5/6/7/8,Male,325.0
ROU,FRA,ISCED 5/6/7/8,Female,130811.67200136185
ROU,FRA,ISCED 5/6/7/8,Male,75678.2342171669
ROU,GRC,ISCED 5/6/7/8,Female,15977.0
ROU,GRC,ISCED 5/6/7/8,Male,5866.0
ROU,HUN,ISCED 5/6/7/8,Female,136443.0
ROU,HUN,ISCED 5/6/7/8,Male,109025.0
ROU,ITA,ISCED 5/6/7/8,Female,334910.000207901
ROU,ITA,ISCED 5/6/7/8,Male,150565.99951839447
ROU,LTU,ISCED 5/6/7/8,Female,11.0
ROU,LTU,ISCED 5/6/7/8,Male,25.0
ROU,LUX,ISCED 5/6/7/8,Female,9324.0
ROU,LUX,ISCED 5/6/7/8,Male,5892.0
ROU,LVA,ISCED 5/6/7/8,Female,101.0
ROU,LVA,ISCED 5/6/7/8,Male,78.0
ROU,NOR,ISCED 5/6/7/8,Female,12744.0
ROU,NOR,ISCED 5/6/7/8,Male,7890.0
ROU,NZL,ISCED 5/6/7/8,Female,2487.0
ROU,NZL,ISCED 5/6/7/8,Male,1926.0
ROU,POL,ISCED 5/6/7/8,Female,1949.0
ROU,POL,ISCED 5/6/7/8,Male,1902.0
ROU,PRT,ISCED 5/6/7/8,Female,5557.0
ROU,PRT,ISCED 5/6/7/8,Male,2915.0
ROU,SVK,ISCED 5/6/7/8,Female,2014.0
ROU,SVK,ISCED 5/6/7/8,Male,2339.0
ROU,SVN,ISCED 5/6/7/8,Female,386.0
ROU,SVN,ISCED 5/6/7/8,Male,147.0
ROU,SWE,ISCED 5/6/7/8,Female,31760.0
ROU,SWE,ISCED 5/6/7/8,Male,20210.0
ROU,TUR,ISCED 5/6/7/8,Female,1327.0
ROU,TUR,ISCED 5/6/7/8,Male,362.0
ROU,USA,ISCED 5/6/7/8,Female,257982.0
ROU,USA,ISCED 5/6/7/8,Male,200345.0
SEN,AUS,ISCED 5/6/7/8,Female,236.0
SEN,AUS,ISCED 5/6/7/8,Male,343.0
SEN,BGR,ISCED 5/6/7/8,Female,4.0
SEN,BGR,ISCED 5/6/7/8,Male,3.0
SEN,CAN,ISCED 5/6/7/8,Female,18315.0
SEN,CAN,ISCED 5/6/7/8,Male,24420.0
SEN,CHE,ISCED 5/6/7/8,Female,1331.6110153198242
SEN,CHE,ISCED 5/6/7/8,Male,2023.710994720459
SEN,COL,ISCED 5/6/7/8,Female,8.0
SEN,COL,ISCED 5/6/7/8,Male,13.0
SEN,CZE,ISCED 5/6/7/8,Female,28.0
SEN,CZE,ISCED 5/6/7/8,Male,143.0
SEN,DNK,ISCED 5/6/7/8,Female,50.0
SEN,DNK,ISCED 5/6/7/8,Male,55.0
SEN,ESP,ISCED 5/6/7/8,Female,4236.0
SEN,ESP,ISCED 5/6/7/8,Male,10594.0
SEN,EST,ISCED 5/6/7/8,Male,11.0
SEN,FRA,ISCED 5/6/7/8,Female,102323.72122216225
SEN,FRA,ISCED 5/6/7/8,Male,128413.84217083454
SEN,GRC,ISCED 5/6/7/8,Female,69.0
SEN,GRC,ISCED 5/6/7/8,Male,209.0
SEN,HUN,ISCED 5/6/7/8,Female,24.0
SEN,HUN,ISCED 5/6/7/8,Male,25.0
SEN,ITA,ISCED 5/6/7/8,Female,11415.999932801351
SEN,ITA,ISCED 5/6/7/8,Male,32576.999997586012
SEN,LUX,ISCED 5/6/7/8,Female,531.0
SEN,LUX,ISCED 5/6/7/8,Male,900.0
SEN,LVA,ISCED 5/6/7/8,Female,5.0
SEN,NOR,ISCED 5/6/7/8,Female,96.0
SEN,NOR,ISCED 5/6/7/8,Male,185.0
SEN,POL,ISCED 5/6/7/8,Female,24.0
SEN,POL,ISCED 5/6/7/8,Male,192.0
SEN,PRT,ISCED 5/6/7/8,Female,256.0
SEN,PRT,ISCED 5/6/7/8,Male,338.0
SEN,SVK,ISCED 5/6/7/8,Male,25.0
SEN,SVN,ISCED 5/6/7/8,Male,10.0
SEN,SWE,ISCED 5/6/7/8,Female,455.0
SEN,SWE,ISCED 5/6/7/8,Male,675.0
SEN,TUR,ISCED 5/6/7/8,Female,33.0
SEN,TUR,ISCED 5/6/7/8,Male,163.0
SEN,USA,ISCED 5/6/7/8,Female,19395.0
SEN,USA,ISCED 5/6/7/8,Male,42281.0
SLV,AUS,ISCED 5/6/7/8,Female,10475.0
SLV,AUS,ISCED 5/6/7/8,Male,8528.0
SLV,BGR,ISCED 5/6/7/8,Female,3.0
SLV,BGR,ISCED 5/6/7/8,Male,7.0
SLV,CAN,ISCED 5/6/7/8,Female,47750.0
SLV,CAN,ISCED 5/6/7/8,Male,39660.0
SLV,CHE,ISCED 5/6/7/8,Female,1097.8590068817139
SLV,CHE,ISCED 5/6/7/8,Male,917.6580047607422
SLV,COL,ISCED 5/6/7/8,Female,754.0
SLV,COL,ISCED 5/6/7/8,Male,1029.0
SLV,CZE,ISCED 5/6/7/8,Female,48.0
SLV,CZE,ISCED 5/6/7/8,Male,89.0
SLV,DNK,ISCED 5/6/7/8,Female,89.0
SLV,DNK,ISCED 5/6/7/8,Male,55.0
SLV,ESP,ISCED 5/6/7/8,Female,13367.0
SLV,ESP,ISCED 5/6/7/8,Male,9848.0
SLV,EST,ISCED 5/6/7/8,Female,14.0
SLV,EST,ISCED 5/6/7/8,Male,19.0
SLV,FRA,ISCED 5/6/7/8,Female,2562.962392091751
SLV,FRA,ISCED 5/6/7/8,Male,1678.3664593696594
SLV,GRC,ISCED 5/6/7/8,Female,48.0
SLV,GRC,ISCED 5/6/7/8,Male,11.0
SLV,HUN,ISCED 5/6/7/8,Female,19.0
SLV,HUN,ISCED 5/6/7/8,Male,25.0
SLV,ITA,ISCED 5/6/7/8,Female,7149.999999566004
SLV,ITA,ISCED 5/6/7/8,Male,4275.999999672174
SLV,LUX,ISCED 5/6/7/8,Female,71.0
SLV,LUX,ISCED 5/6/7/8,Male,51.0
SLV,LVA,ISCED 5/6/7/8,Male,4.0
SLV,MEX,ISCED 5/6/7/8,Female,4829.0
SLV,MEX,ISCED 5/6/7/8,Male,5557.0
SLV,NOR,ISCED 5/6/7/8,Female,185.0
SLV,NOR,ISCED 5/6/7/8,Male,170.0
SLV,NZL,ISCED 5/6/7/8,Female,54.0
SLV,NZL,ISCED 5/6/7/8,Male,45.0
SLV,POL,ISCED 5/6/7/8,Female,48.0
SLV,POL,ISCED 5/6/7/8,Male,34.0
SLV,PRT,ISCED 5/6/7/8,Female,117.0
SLV,PRT,ISCED 5/6/7/8,Male,94.0
SLV,SVN,ISCED 5/6/7/8,Female,4.0
SLV,SWE,ISCED 5/6/7/8,Female,2320.0
SLV,SWE,ISCED 5/6/7/8,Male,2085.0
SLV,USA,ISCED 5/6/7/8,Female,381559.0
SLV,USA,ISCED 5/6/7/8,Male,354346.0
SOM,AUS,ISCED 5/6/7/8,Female,5766.0
SOM,AUS,ISCED 5/6/7/8,Male,5530.0
SOM,CAN,ISCED 5/6/7/8,Female,23275.0
SOM,CAN,ISCED 5/6/7/8,Male,20515.0
SOM,CHE,ISCED 5/6/7/8,Female,1892.150978088379
SOM,CHE,ISCED 5/6/7/8,Male,2579.413999557495
SOM,CZE,ISCED 5/6/7/8,Female,14.0
SOM,CZE,ISCED 5/6/7/8,Male,29.0
SOM,DNK,ISCED 5/6/7/8,Female,2069.0
SOM,DNK,ISCED 5/6/7/8,Male,2575.0
SOM,ESP,ISCED 5/6/7/8,Female,60.0
SOM,ESP,ISCED 5/6/7/8,Male,141.0
SOM,EST,ISCED 5/6/7/8,Male,10.0
SOM,FRA,ISCED 5/6/7/8,Female,1790.451153755188
SOM,FRA,ISCED 5/6/7/8,Male,3015.2396998405457
SOM,GRC,ISCED 5/6/7/8,Female,61.0
SOM,GRC,ISCED 5/6/7/8,Male,82.0
SOM,HUN,ISCED 5/6/7/8,Female,33.0
SOM,HUN,ISCED 5/6/7/8,Male,129.0
SOM,ITA,ISCED 5/6/7/8,Female,2396.9999831859022
SOM,ITA,ISCED 5/6/7/8,Male,4554.000009126961
SOM,LUX,ISCED 5/6/7/8,Female,43.0
SOM,LUX,ISCED 5/6/7/8,Male,87.0
SOM,NOR,ISCED 5/6/7/8,Female,5239.0
SOM,NOR,ISCED 5/6/7/8,Male,6725.0
SOM,NZL,ISCED 5/6/7/8,Female,186.0
SOM,NZL,ISCED 5/6/7/8,Male,327.0
SOM,POL,ISCED 5/6/7/8,Female,5.0
SOM,POL,ISCED 5/6/7/8,Male,24.0
SOM,PRT,ISCED 5/6/7/8,Female,10.0
SOM,PRT,ISCED 5/6/7/8,Male,4.0
SOM,SVK,ISCED 5/6/7/8,Female,4.0
SOM,SVK,ISCED 5/6/7/8,Male,8.0
SOM,SWE,ISCED 5/6/7/8,Female,7100.0
SOM,SWE,ISCED 5/6/7/8,Male,11475.0
SOM,TUR,ISCED 5/6/7/8,Female,723.0
SOM,TUR,ISCED 5/6/7/8,Male,1767.0
SOM,USA,ISCED 5/6/7/8,Female,42630.0
SOM,USA,ISCED 5/6/7/8,Male,48708.0
SWE,AUS,ISCED 5/6/7/8,Female,16893.0
SWE,AUS,ISCED 5/6/7/8,Male,9480.0
SWE,BGR,ISCED 5/6/7/8,Female,58.0
SWE,BGR,ISCED 5/6/7/8,Male,175.0
SWE,CAN,ISCED 5/6/7/8,Female,11500.0
SWE,CAN,ISCED 5/6/7/8,Male,9960.0
SWE,CHE,ISCED 5/6/7/8,Female,12548.424934387207
SWE,CHE,ISCED 5/6/7/8,Male,11766.802995681763
SWE,COL,ISCED 5/6/7/8,Female,337.0
SWE,COL,ISCED 5/6/7/8,Male,396.0
SWE,CZE,ISCED 5/6/7/8,Female,328.0
SWE,CZE,ISCED 5/6/7/8,Male,725.0
SWE,DNK,ISCED 5/6/7/8,Female,21640.0
SWE,DNK,ISCED 5/6/7/8,Male,14360.0
SWE,ESP,ISCED 5/6/7/8,Female,15323.0
SWE,ESP,ISCED 5/6/7/8,Male,13423.0
SWE,EST,ISCED 5/6/7/8,Female,290.0
SWE,EST,ISCED 5/6/7/8,Male,977.0
